Data,Posiłek,"Produkty i potrawy","Miara użyteczna","ilość (g)","kalorie (kcal)","Białka (g)","Zwierzęce (g)","Roślinne (g)","Tłuszcze (g)","Nasycone (g)","Jednonienasycone (g)","Wielonienasycone (g)","Kwas omega 3 (g)","Kwas omega 6 (g)","Węglowodany (g)","Cukry (g)","Cholesterol (mg)","Błonnik (g)","Kofeina (mg)","Kwas foliowy (ug)","Witamina A (ug)","Witamina B1 (mg)","Witamina B2 (mg)","Witamina B5 (mg)","Witamina B6 (mg)","Biotyna (ug)","Witamina B12 (ug)","Witamina C (mg)","Witamina D (ug)","Witamina E (mg)","Witamina PP (mg)","Witamina K (ug)","Cynk (mg)","Fosfor (mg)","Jod (ug)","Magnez (mg)","Miedź (mg)","Potas (mg)","Selen (ug)","Sód (mg)","Wapń (mg)","Żelazo (mg)","Sól (g)"
2023-08-25,Obiad,"Prior Egg fra Frittgående Norske Høner","57x g",57,84.93,7.41,,,6.042,1.71,,,0,0,0.171,0.171,,,,38.19,,,0,,,,0.684,,0,0.0057,,,,,0.0171,,,,11.97,,,,0.228
2023-08-25,Obiad,Awokado,"100x g",100,169,2,2,0,15.3,1.8,11.51,1.33,0.07,1.26,7.4,1.4,0,3.3,,62,7,0.11,0.12,,0.28,,0,8,0,1.3,1.9,21,0.4,41,2,39,0.18,600,,10,11,1,0.03
2023-08-25,Obiad,Szynka,"60x g",60,50.4,10.26,,10.26,0.96,0.3,0.42,0.24,,,0.06,0,34.8,0,,6.3,7.8,,0.12,,0.24,,0.48,0,,0,3.78,,0.9,123.6,,19.2,0.06,232.2,,367.2,1.8,0.36,
2023-08-25,Obiad,"Revet mozzarella","13x g",13,40.82,3.12,,,2.86,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-25,Przekąska,Marchew,"35x g",35,11.55,0.35,0.35,,0.07,0.014,0,0.042,0.007,0.035,3.045,1.75,,1.26,,11.2,579.6,0.0175,0.0175,,0.0525,,,1.19,,0.1785,0.1575,4.62,0.119,11.2,1.05,5.6,0.035,98.7,,28.7,12.6,0.175,0.0735
2023-08-25,Kolacja,"Olej rzepakowy uniwersalny","6x g",6,54,0,,,6,0.4002,3.7782,1.5504,0.4842,1.062,0,,0,0,,0,0,0,0,,0,,0,0,0,1.6038,0,,0,0,0,0,0.0024,0,,0,0,0,0
2023-08-25,Kolacja,"Fullkorn fusilli","40x g",40,138.4,4.8,,,1.28,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-25,Kolacja,"Mieso mielone świnskie","145x g",145,353.8,23.2,,,29,10.585,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45
2023-08-25,Kolacja,Pastasaus,"110x g",110,38.5,1.76,,,0.77,,,,,,5.28,4.95,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,0.66
2023-08-26,Śniadanie,"Kirsebær uten sten","25x g",25,10.25,0.175,,,0,0,,,,,2.25,2.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-26,Śniadanie,"Maliny mrożone","35x g",35,10.15,0.385,,,0.175,0,,,,,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035
2023-08-26,Śniadanie,"Eldorado Økologiske Blåbær","30x g",30,12.9,0.15,,,0.15,0,,,0,0,2.28,1.92,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-26,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-08-26,Śniadanie,Mleko,"230x g",230,94.3,8.05,,,2.3,1.38,,,,,10.35,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2023-08-26,"II śniadanie",Jabłko,"200x g",200,100,0.8,0.8,0,0.8,0.08,0.02,0.18,0.02,0.16,24.2,19.4,0,4,0,12,8,0.06,0.06,0.12,0.06,,0,18.4,,0.98,0.34,2.6,0.32,18,3.2,6,0.08,268,0.6,4,8,0.6,0.02
2023-08-26,Obiad,"Filet z tuńczyka (Laskefilet naturell","0.5x opakowanie",250,560,50,,,40,7.5,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2023-08-26,Obiad,"ZD Duru Pirinç Riz","60x g",60,210,3.78,,,0.84,0.12,,,0,0,46.44,0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,0.06
2023-08-26,Obiad,"Masło niesolone","7x g",7,52.57,0.035,,,5.81,3.78,1.33,,,,0.035,0.035,,,,,55.37,,,,,,,,,0.154,,,,,,,,,,,,,0.0021
2023-08-26,Obiad,"Kapusta kiszona","210x g",210,42,2.31,,,0.42,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,Kolacja,"Wasa Husman 520g","1x kromka",13,42.9,1.17,,,0.26,0.052,,,,,7.8,0.195,,2.6,,,,,,,,,,,,,,,,,,,,,,52,,,0.13
2023-08-26,Kolacja,"Cottage cheese","60x g",60,47.4,7.8,,,1.2,0.78,,,,,1.26,1.26,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2023-08-26,Kolacja,Pomidor,"80x g",80,15.2,0.72,0.72,0,0.16,0.04,0.016,0.096,0.008,0.088,3.28,2.24,0,0.96,0,31.2,85.6,0.048,0.032,0.072,0.12,1.6,0,18.4,0,0.976,0.8,6.32,0.208,16.8,0.88,6.4,0.048,225.6,0.24,6.4,7.2,0.4,0.016
2023-08-26,Kolacja,Mleko,"240x g",240,98.4,8.4,,,2.4,1.44,,,,,10.8,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2023-08-27,Śniadanie,"Maliny mrożone","35x g",35,10.15,0.385,,,0.175,0,,,,,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035
2023-08-27,Śniadanie,"Eldorado Økologiske Blåbær","30x g",30,12.9,0.15,,,0.15,0,,,0,0,2.28,1.92,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-27,Śniadanie,"Kirsebær uten sten","25x g",25,10.25,0.175,,,0,0,,,,,2.25,2.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-27,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-08-27,Śniadanie,Mleko,"240x g",240,98.4,8.4,,,2.4,1.44,,,,,10.8,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2023-08-27,"II śniadanie",Banan,"120x g",120,116.4,1.2,1.2,0,0.36,0.144,0.036,0.072,0.024,0.048,28.2,23.04,0,2.04,0,26.4,9.6,0.048,0.12,0.444,0.432,,0,10.8,0,0.324,0.6,0.6,0.216,24,3.36,39.6,0.12,474,1.248,1.2,7.2,0.48,0
2023-08-27,"II śniadanie",Śliwki,"135x g",135,66.15,0.81,0.81,0,0.405,0.054,0.0135,0.135,0.0405,0.0945,15.795,11.88,0,2.16,,4.05,66.15,0.081,0.054,,0.0675,,0,7.02,0,1.161,0.6615,8.64,0.1485,27,1.89,10.8,0.1485,280.8,,2.7,21.6,0.675,0.0135
2023-08-27,"II śniadanie",Marchew,"70x g",70,23.1,0.7,0.7,,0.14,0.028,0,0.084,0.014,0.07,6.09,3.5,,2.52,,22.4,1159.2,0.035,0.035,,0.105,,,2.38,,0.357,0.315,9.24,0.238,22.4,2.1,11.2,0.07,197.4,,57.4,25.2,0.35,0.147
2023-08-27,Obiad,"ZD Duru Pirinç Riz","60x g",60,210,3.78,,,0.84,0.12,,,0,0,46.44,0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,0.06
2023-08-27,Obiad,Marchew,"120x g",120,39.6,1.2,1.2,,0.24,0.048,0,0.144,0.024,0.12,10.44,6,,4.32,,38.4,1987.2,0.06,0.06,,0.18,,,4.08,,0.612,0.54,15.84,0.408,38.4,3.6,19.2,0.12,338.4,,98.4,43.2,0.6,0.252
2023-08-27,Obiad,Laksefilet,"0.5x opakowanie",250,560,50,,,40,7.5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-08-27,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","11x g",11,50.71,0.913,,,2.035,0.198,,,0,0,6.754,1.705,,0.88,,,,,,,,,,,,,,,,29.7,,7.7,,,,,,0.286,0.077
2023-08-27,Przekąska,Śliwki,"40x g",40,19.6,0.24,0.24,0,0.12,0.016,0.004,0.04,0.012,0.028,4.68,3.52,0,0.64,,1.2,19.6,0.024,0.016,,0.02,,0,2.08,0,0.344,0.196,2.56,0.044,8,0.56,3.2,0.044,83.2,,0.8,6.4,0.2,0.004
2023-08-27,Kolacja,"Wasa Husman 520g","1x kromka",13,42.9,1.17,,,0.26,0.052,,,,,7.8,0.195,,2.6,,,,,,,,,,,,,,,,,,,,,,52,,,0.13
2023-08-27,Kolacja,Pomidor,"105x g",105,19.95,0.945,0.945,0,0.21,0.0525,0.021,0.126,0.0105,0.1155,4.305,2.94,0,1.26,0,40.95,112.35,0.063,0.042,0.0945,0.1575,2.1,0,24.15,0,1.281,1.05,8.295,0.273,22.05,1.155,8.4,0.063,296.1,0.315,8.4,9.45,0.525,0.021
2023-08-27,Kolacja,"Cottage cheese","66x g",66,52.14,8.58,,,1.32,0.858,,,,,1.386,1.386,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.264
2023-08-28,Śniadanie,"Maliny mrożone","35x g",35,10.15,0.385,,,0.175,0,,,,,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035
2023-08-28,Śniadanie,"Eldorado Økologiske Blåbær","30x g",30,12.9,0.15,,,0.15,0,,,0,0,2.28,1.92,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-28,Śniadanie,"Kirsebær uten sten","25x g",25,10.25,0.175,,,0,0,,,,,2.25,2.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-28,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-08-28,Śniadanie,Mleko,"200x g",200,82,7,,,2,1.2,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2023-08-28,"II śniadanie",Banan,"105x g",105,101.85,1.05,1.05,0,0.315,0.126,0.0315,0.063,0.021,0.042,24.675,20.16,0,1.785,0,23.1,8.4,0.042,0.105,0.3885,0.378,,0,9.45,0,0.2835,0.525,0.525,0.189,21,2.94,34.65,0.105,414.75,1.092,1.05,6.3,0.42,0
2023-08-28,"II śniadanie",Jabłko,"90x g",90,45,0.36,0.36,0,0.36,0.036,0.009,0.081,0.009,0.072,10.89,8.73,0,1.8,0,5.4,3.6,0.027,0.027,0.054,0.027,,0,8.28,,0.441,0.153,1.17,0.144,8.1,1.44,2.7,0.036,120.6,0.27,1.8,3.6,0.27,0.009
2023-08-28,Obiad,"Ferdig kokte scampi","182x g",182,127.4,27.3,,,1.82,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.458
2023-08-28,Obiad,Marchew,"51x g",51,16.83,0.51,0.51,,0.102,0.0204,0,0.0612,0.0102,0.051,4.437,2.55,,1.836,,16.32,844.56,0.0255,0.0255,,0.0765,,,1.734,,0.2601,0.2295,6.732,0.1734,16.32,1.53,8.16,0.051,143.82,,41.82,18.36,0.255,0.1071
2023-08-28,Obiad,"Ogórek zielony","61x g",61,8.54,0.427,0.427,,0.061,0.0183,0,0.0244,0.0122,0.0122,1.769,0,0,0.305,,9.15,17.08,0.0183,0.0244,,0.0244,,,4.88,0,0.0976,0.1159,10.004,0.1464,14.03,1.769,4.88,0.0671,76.25,,6.832,9.15,0.122,0.0183
2023-08-28,Obiad,Awokado,"60x g",60,101.4,1.2,1.2,0,9.18,1.08,6.906,0.798,0.042,0.756,4.44,0.84,0,1.98,,37.2,4.2,0.066,0.072,,0.168,,0,4.8,0,0.78,1.14,12.6,0.24,24.6,1.2,23.4,0.108,360,,6,6.6,0.6,0.018
2023-08-28,Obiad,"Kapusta pekińska","2x liść",100,16,1.2,1.2,0,0.2,0.05,0.02,0.11,0.08,0.03,3.2,1.4,0,1.9,,77,140,0.04,0.05,,0.23,,0,27,0,0.12,0.4,,0.28,37,0,15,0.04,150,,9.2,45,0.3,0.02
2023-08-28,Obiad,"Premium light soy sauce","15x g",15,13.8,1.155,,,0.075,0.015,,,,,2.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58
2023-08-28,Obiad,"Blue Dragon Papier ryżowy 134 g","45x g",45,151.65,2.61,,,0.225,0.045,,,,,34.83,1.215,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,1.125
2023-08-28,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","23x g",23,106.03,1.909,,,4.255,0.414,,,0,0,14.122,3.565,,1.84,,,,,,,,,,,,,,,,62.1,,16.1,,,,,,0.598,0.161
2023-08-28,Przekąska,Śliwki,"110x g",110,53.9,0.66,0.66,0,0.33,0.044,0.011,0.11,0.033,0.077,12.87,9.68,0,1.76,,3.3,53.9,0.066,0.044,,0.055,,0,5.72,0,0.946,0.539,7.04,0.121,22,1.54,8.8,0.121,228.8,,2.2,17.6,0.55,0.011
2023-08-28,Kolacja,"Wasa Husman 520g","2x kromka",26,85.8,2.34,,,0.52,0.104,,,,,15.6,0.39,,5.2,,,,,,,,,,,,,,,,,,,,,,104,,,0.26
2023-08-28,Kolacja,Pomidor,"100x g",100,19,0.9,0.9,0,0.2,0.05,0.02,0.12,0.01,0.11,4.1,2.8,0,1.2,0,39,107,0.06,0.04,0.09,0.15,2,0,23,0,1.22,1,7.9,0.26,21,1.1,8,0.06,282,0.3,8,9,0.5,0.02
2023-08-28,Kolacja,"Philadelphia light","24x g",24,36,1.728,,,2.64,1.776,,,,,1.248,1.248,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,0.168
2023-08-28,Kolacja,"Cottage cheese","70x g",70,55.3,9.1,,,1.4,0.91,,,,,1.47,1.47,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2023-08-28,Kolacja,Mleko,"265x g",265,108.65,9.275,,,2.65,1.59,,,,,11.925,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2023-08-29,Śniadanie,"Maliny mrożone","35x g",35,10.15,0.385,,,0.175,0,,,,,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035
2023-08-29,Śniadanie,"Eldorado Økologiske Blåbær","30x g",30,12.9,0.15,,,0.15,0,,,0,0,2.28,1.92,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-29,Śniadanie,"Kirsebær uten sten","25x g",25,10.25,0.175,,,0,0,,,,,2.25,2.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-29,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-08-29,Śniadanie,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-08-29,"II śniadanie",Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-08-29,"II śniadanie",Marchew,"110x g",110,36.3,1.1,1.1,,0.22,0.044,0,0.132,0.022,0.11,9.57,5.5,,3.96,,35.2,1821.6,0.055,0.055,,0.165,,,3.74,,0.561,0.495,14.52,0.374,35.2,3.3,17.6,0.11,310.2,,90.2,39.6,0.55,0.231
2023-08-29,"II śniadanie","Kapusta pekińska","2x liść",100,16,1.2,1.2,0,0.2,0.05,0.02,0.11,0.08,0.03,3.2,1.4,0,1.9,,77,140,0.04,0.05,,0.23,,0,27,0,0.12,0.4,,0.28,37,0,15,0.04,150,,9.2,45,0.3,0.02
2023-08-29,Obiad,"Ferdig kokte scampi","100x g",100,70,15,,,1,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2023-08-29,Obiad,Marchew,"65x g",65,21.45,0.65,0.65,,0.13,0.026,0,0.078,0.013,0.065,5.655,3.25,,2.34,,20.8,1076.4,0.0325,0.0325,,0.0975,,,2.21,,0.3315,0.2925,8.58,0.221,20.8,1.95,10.4,0.065,183.3,,53.3,23.4,0.325,0.1365
2023-08-29,Obiad,"Ogórek zielony","61x g",61,8.54,0.427,0.427,,0.061,0.0183,0,0.0244,0.0122,0.0122,1.769,0,0,0.305,,9.15,17.08,0.0183,0.0244,,0.0244,,,4.88,0,0.0976,0.1159,10.004,0.1464,14.03,1.769,4.88,0.0671,76.25,,6.832,9.15,0.122,0.0183
2023-08-29,Obiad,Awokado,"65x g",65,109.85,1.3,1.3,0,9.945,1.17,7.4815,0.8645,0.0455,0.819,4.81,0.91,0,2.145,,40.3,4.55,0.0715,0.078,,0.182,,0,5.2,0,0.845,1.235,13.65,0.26,26.65,1.3,25.35,0.117,390,,6.5,7.15,0.65,0.0195
2023-08-29,Obiad,"Blue Dragon Papier ryżowy 134 g","45x g",45,151.65,2.61,,,0.225,0.045,,,,,34.83,1.215,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,1.125
2023-08-29,Obiad,"Kapusta pekińska","121x g",121,19.36,1.452,1.452,0,0.242,0.0605,0.0242,0.1331,0.0968,0.0363,3.872,1.694,0,2.299,,93.17,169.4,0.0484,0.0605,,0.2783,,0,32.67,0,0.1452,0.484,,0.3388,44.77,0,18.15,0.0484,181.5,,11.132,54.45,0.363,0.0242
2023-08-29,Obiad,"Sos sojowy","10x g",10,6,1.05,,,0.01,0.001,0.002,0.004,,,0.557,0.17,,0.08,,,,0.006,0.015,0.038,0.02,,,,,,0.395,,0.043,13,,4,0.014,21.2,0.08,559,2,0.238,
2023-08-29,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","23x g",23,106.03,1.909,,,4.255,0.414,,,0,0,14.122,3.565,,1.84,,,,,,,,,,,,,,,,62.1,,16.1,,,,,,0.598,0.161
2023-08-29,Kolacja,"Prior Egg fra Frittgående Norske Høner","68x g",68,101.32,8.84,,,7.208,2.04,,,0,0,0.204,0.204,,,,45.56,,,0,,,,0.816,,0,0.0068,,,,,0.0204,,,,14.28,,,,0.272
2023-08-29,Kolacja,"Kornbrød grovt","40x g",40,96.4,4.28,,,3.36,0.52,,,,,13,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29,Kolacja,"Røkt laks fra osterøy","42x g",42,96.6,10.164,,,5.964,1.344,,,,,0.588,0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2023-08-29,Kolacja,Mleko,"265x g",265,108.65,9.275,,,2.65,1.59,,,,,11.925,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2023-08-30,Śniadanie,"Maliny mrożone","35x g",35,10.15,0.385,,,0.175,0,,,,,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035
2023-08-30,Śniadanie,"Eldorado Økologiske Blåbær","30x g",30,12.9,0.15,,,0.15,0,,,0,0,2.28,1.92,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-30,Śniadanie,"Kirsebær uten sten","25x g",25,10.25,0.175,,,0,0,,,,,2.25,2.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-30,Śniadanie,"Płatki owsiane","50x g",50,170,5.5,,,1.75,0.3,,,,,30,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
2023-08-30,Śniadanie,Mleko,"265x g",265,108.65,9.275,,,2.65,1.59,,,,,11.925,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
2023-08-30,"II śniadanie",Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-08-30,Obiad,Szynka,"60x g",60,50.4,10.26,,10.26,0.96,0.3,0.42,0.24,,,0.06,0,34.8,0,,6.3,7.8,,0.12,,0.24,,0.48,0,,0,3.78,,0.9,123.6,,19.2,0.06,232.2,,367.2,1.8,0.36,
2023-08-30,Obiad,"Prior Egg fra Frittgående Norske Høner","130x g",130,193.7,16.9,,,13.78,3.9,,,0,0,0.39,0.39,,,,87.1,,,0,,,,1.56,,0,0.013,,,,,0.039,,,,27.3,,,,0.52
2023-08-30,Obiad,"Kornbrød grovt","63x g",63,151.83,6.741,,,5.292,0.819,,,,,20.475,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-30,Obiad,"Polan Cucumbers in Brine Pasteurized 860g","110x g",110,13.2,1.1,,,0.11,,,,,,1.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3
2023-08-30,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","11x g",11,50.71,0.913,,,2.035,0.198,,,0,0,6.754,1.705,,0.88,,,,,,,,,,,,,,,,29.7,,7.7,,,,,,0.286,0.077
2023-08-30,Kolacja,"Home Food Kasza Jeczmienna Wiejska Gruba","1x porcja",50,163,5.5,,,0.3,0.1,,,0,0,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
2023-08-30,Kolacja,"Mięso z piersi kurczaka","230x g",230,227.7,49.45,0,49.45,2.99,0.69,0.69,0.69,,,0,0,133.4,0,,27.6,13.8,0.23,0.46,,1.38,,0.92,0,0,0.69,28.52,,1.15,552,0,75.9,0,885.5,,126.5,11.5,0.92,
2023-08-30,Kolacja,"Olej rzepakowy uniwersalny","1x łyżeczka",5,45,0,,,5,0.3335,3.1485,1.292,0.4035,0.885,0,,0,0,,0,0,0,0,,0,,0,0,0,1.3365,0,,0,0,0,0,0.002,0,,0,0,0,0
2023-08-30,Kolacja,"Kapusta kiszona","210x g",210,42,2.31,,,0.42,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-30,Kolacja,Mleko,"250x g",250,102.5,8.75,,,2.5,1.5,,,,,11.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2023-08-31,Śniadanie,"Prior Egg fra Frittgående Norske Høner","130x g",130,193.7,16.9,,,13.78,3.9,,,0,0,0.39,0.39,,,,87.1,,,0,,,,1.56,,0,0.013,,,,,0.039,,,,27.3,,,,0.52
2023-08-31,Śniadanie,"Kornbrød grovt","182x g",182,438.62,19.474,,,15.288,2.366,,,,,59.15,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,Śniadanie,"Ogórek zielony","105x g",105,14.7,0.735,0.735,,0.105,0.0315,0,0.042,0.021,0.021,3.045,0,0,0.525,,15.75,29.4,0.0315,0.042,,0.042,,,8.4,0,0.168,0.1995,17.22,0.252,24.15,3.045,8.4,0.1155,131.25,,11.76,15.75,0.21,0.0315
2023-08-31,Śniadanie,"Kapusta pekińska","120x g",120,19.2,1.44,1.44,0,0.24,0.06,0.024,0.132,0.096,0.036,3.84,1.68,0,2.28,,92.4,168,0.048,0.06,,0.276,,0,32.4,0,0.144,0.48,,0.336,44.4,0,18,0.048,180,,11.04,54,0.36,0.024
2023-08-31,Śniadanie,"Røkt laks fra osterøy","70x g",70,161,16.94,,,9.94,2.24,,,,,0.98,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2023-08-31,Przekąska,"Wasa Kjeks med Fullkornshvetemel og Havregryn","23x g",23,106.03,1.909,,,4.255,0.414,,,0,0,14.122,3.565,,1.84,,,,,,,,,,,,,,,,62.1,,16.1,,,,,,0.598,0.161
2023-08-31,Przekąska,Jabłko,"180x g",180,90,0.72,0.72,0,0.72,0.072,0.018,0.162,0.018,0.144,21.78,17.46,0,3.6,0,10.8,7.2,0.054,0.054,0.108,0.054,,0,16.56,,0.882,0.306,2.34,0.288,16.2,2.88,5.4,0.072,241.2,0.54,3.6,7.2,0.54,0.018
2023-08-31,Przekąska,"Ritter Sport Czekolada mleczna z prażonymi solonymi migdałami w polewie o smaku miodowym 100 g","0.5x opakowanie",50,281.5,4.5,,,17.5,7.5,,,,,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135
2023-08-31,Kolacja,"Home Food Kasza Jeczmienna Wiejska Gruba","1x porcja",50,163,5.5,,,0.3,0.1,,,0,0,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
2023-08-31,Kolacja,"Mięso z piersi kurczaka","265x g",265,262.35,56.975,0,56.975,3.445,0.795,0.795,0.795,,,0,0,153.7,0,,31.8,15.9,0.265,0.53,,1.59,,1.06,0,0,0.795,32.86,,1.325,636,0,87.45,0,1020.25,,145.75,13.25,1.06,
2023-08-31,Kolacja,"Olej rzepakowy uniwersalny","2x g",2,18,0,,,2,0.1334,1.2594,0.5168,0.1614,0.354,0,,0,0,,0,0,0,0,,0,,0,0,0,0.5346,0,,0,0,0,0,0.0008,0,,0,0,0,0
2023-08-31,Kolacja,"Kapusta kiszona","200x g",200,40,2.2,,,0.4,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
